addrcode,date,rainfall_sum,rainfall_avg
800603,2016-06-01,134.25,134.25
800603,2016-07-01,191.43,191.43
800603,2016-08-01,97.65,97.65
800603,2016-09-01,139.11,139.11
800603,2016-10-01,254.73,254.73
800603,2016-11-01,328.77,328.77
800603,2016-12-01,1094.76,1094.76
800603,2017-01-01,1073.72,1073.72
800603,2017-02-01,53.2,53.2
800603,2017-03-01,97.13,97.13
800603,2017-04-01,192.86,192.86
800603,2017-05-01,151.78,151.78
800603,2017-06-01,142.49,142.49
800603,2017-07-01,91.34,91.34
800603,2017-08-01,151.98,151.98
800603,2017-09-01,210.83,210.83
800603,2017-10-01,128.01,128.01
800603,2017-11-01,1061.69,1061.69
800603,2017-12-01,422.1,422.1
800603,2018-01-01,228.17,228.17
800603,2018-02-01,20.06,20.06
800603,2018-03-01,44.2,44.2
800603,2018-04-01,79.04,79.04
800603,2018-05-01,143.11,143.11
800603,2018-06-01,31.0,31.0
800604,2014-03-01,9.92,9.92
800604,2014-04-01,35.6,35.6
800604,2014-05-01,170.59,170.59
800604,2014-06-01,149.66,149.66
800604,2014-07-01,79.67,79.67
800604,2014-08-01,177.66,177.66
800604,2014-09-01,136.67,136.67
800604,2014-10-01,307.64,307.64
800604,2014-11-01,407.31,407.31
800604,2014-12-01,541.48,541.48
800604,2015-01-01,51.59,51.59
800604,2015-02-01,10.76,10.76
800604,2015-03-01,1.05,1.05
800604,2015-04-01,108.15,108.15
800604,2015-05-01,113.76,113.76
800604,2015-06-01,84.12,84.12
800604,2015-07-01,103.08,103.08
800604,2015-08-01,211.35,211.35
800604,2015-09-01,160.04,160.04
800604,2015-10-01,258.08,258.08
800604,2015-11-01,515.2,515.2
800604,2015-12-01,308.23,308.23
800604,2016-01-01,100.16,100.16
800604,2016-02-01,51.26,51.26
800604,2016-03-01,0.0,0.0
800604,2016-04-01,11.39,11.39
800604,2016-05-01,101.42,101.42
800604,2016-06-01,134.25,134.25
800604,2016-07-01,191.43,191.43
800604,2016-08-01,97.65,97.65
800604,2016-09-01,139.11,139.11
800604,2016-10-01,254.73,254.73
800604,2016-11-01,328.77,328.77
800604,2016-12-01,1094.76,1094.76
800604,2017-01-01,1073.72,1073.72
800604,2017-02-01,53.2,53.2
800604,2017-03-01,97.13,97.13
800604,2017-04-01,192.86,192.86
800604,2017-05-01,151.78,151.78
800604,2017-06-01,142.49,142.49
800604,2017-07-01,91.34,91.34
800604,2017-08-01,151.98,151.98
800604,2017-09-01,210.83,210.83
800604,2017-10-01,128.01,128.01
800604,2017-11-01,1061.69,1061.69
800604,2017-12-01,422.1,422.1
800604,2018-01-01,228.17,228.17
800604,2018-02-01,20.06,20.06
800604,2018-03-01,44.2,44.2
800604,2018-04-01,79.04,79.04
800604,2018-05-01,143.11,143.11
800604,2018-06-01,31.0,31.0
800605,2014-03-01,9.92,9.92
800605,2014-04-01,35.6,35.6
800605,2014-05-01,170.59,170.59
800605,2014-06-01,149.66,149.66
800605,2014-07-01,79.67,79.67
800605,2014-08-01,177.66,177.66
800605,2014-09-01,136.67,136.67
800605,2014-10-01,307.64,307.64
800605,2014-11-01,407.31,407.31
800605,2014-12-01,541.48,541.48
800605,2015-01-01,51.59,51.59
800605,2015-02-01,10.76,10.76
800605,2015-03-01,1.05,1.05
800605,2015-04-01,108.15,108.15
800605,2015-05-01,113.76,113.76
800605,2015-06-01,84.12,84.12
800605,2015-07-01,103.08,103.08
800605,2015-08-01,211.35,211.35
800605,2015-09-01,160.04,160.04
800605,2015-10-01,258.08,258.08
800605,2015-11-01,515.2,515.2
800605,2015-12-01,308.23,308.23
800605,2016-01-01,100.16,100.16
800605,2016-02-01,51.26,51.26
800605,2016-03-01,0.0,0.0
800605,2016-04-01,11.39,11.39
800605,2016-05-01,101.42,101.42
800605,2016-06-01,134.25,134.25
800605,2016-07-01,191.43,191.43
800605,2016-08-01,97.65,97.65
800605,2016-09-01,139.11,139.11
800605,2016-10-01,254.73,254.73
800605,2016-11-01,328.77,328.77
800605,2016-12-01,1094.76,1094.76
800605,2017-01-01,1073.72,1073.72
800605,2017-02-01,53.2,53.2
800605,2017-03-01,97.13,97.13
800605,2017-04-01,192.86,192.86
800605,2017-05-01,151.78,151.78
800605,2017-06-01,142.49,142.49
800605,2017-07-01,91.34,91.34
800605,2017-08-01,151.98,151.98
800605,2017-09-01,210.83,210.83
800605,2017-10-01,128.01,128.01
800605,2017-11-01,1061.69,1061.69
800605,2017-12-01,422.1,422.1
800605,2018-01-01,228.17,228.17
800605,2018-02-01,20.06,20.06
800605,2018-03-01,44.2,44.2
800605,2018-04-01,79.04,79.04
800605,2018-05-01,143.11,143.11
800605,2018-06-01,31.0,31.0
800606,2014-03-01,6.92,6.92
800606,2014-04-01,31.98,31.98
800606,2014-05-01,170.23,170.23
800606,2014-06-01,123.62,123.62
800606,2014-07-01,72.97,72.97
800606,2014-08-01,176.06,176.06
800606,2014-09-01,109.25,109.25
800606,2014-10-01,304.6,304.6
800606,2014-11-01,418.8,418.8
800606,2014-12-01,521.08,521.08
800606,2015-01-01,45.47,45.47
800606,2015-02-01,4.81,4.81
800606,2015-03-01,1.1,1.1
800606,2015-04-01,109.47,109.47
800606,2015-05-01,108.83,108.83
800606,2015-06-01,69.82,69.82
800606,2015-07-01,101.89,101.89
800606,2015-08-01,189.41,189.41
800606,2015-09-01,158.52,158.52
800606,2015-10-01,268.64,268.64
800606,2015-11-01,515.83,515.83
800606,2015-12-01,290.09,290.09
800606,2016-01-01,92.65,92.65
800606,2016-02-01,59.86,59.86
800606,2016-03-01,0.0,0.0
800606,2016-04-01,6.58,6.58
800606,2016-05-01,95.29,95.29
800606,2016-06-01,133.32,133.32
800606,2016-07-01,201.42,201.42
800606,2016-08-01,81.28,81.28
800606,2016-09-01,154.52,154.52
800606,2016-10-01,255.75,255.75
800606,2016-11-01,314.69,314.69
800606,2016-12-01,1057.28,1057.28
800606,2017-01-01,1116.45,1116.45
800606,2017-02-01,61.67,61.67
800606,2017-03-01,91.83,91.83
800606,2017-04-01,256.24,256.24
800606,2017-05-01,140.29,140.29
800606,2017-06-01,110.78,110.78
800606,2017-07-01,92.48,92.48
800606,2017-08-01,129.97,129.97
800606,2017-09-01,200.02,200.02
800606,2017-10-01,116.13,116.13
800606,2017-11-01,1102.88,1102.88
800606,2017-12-01,437.35,437.35
800606,2018-01-01,229.26,229.26
800606,2018-02-01,17.37,17.37
800606,2018-03-01,49.06,49.06
800606,2018-04-01,94.16,94.16
800606,2018-05-01,132.09,132.09
800606,2018-06-01,29.39,29.39
800607,2014-03-01,9.92,9.92
800607,2014-04-01,35.6,35.6
800607,2014-05-01,170.59,170.59
800607,2014-06-01,149.66,149.66
800607,2014-07-01,79.67,79.67
800607,2014-08-01,177.66,177.66
800607,2014-09-01,136.67,136.67
800607,2014-10-01,307.64,307.64
800607,2014-11-01,407.31,407.31
800607,2014-12-01,541.48,541.48
800607,2015-01-01,51.59,51.59
800607,2015-02-01,10.76,10.76
800607,2015-03-01,1.05,1.05
800607,2015-04-01,108.15,108.15
800607,2015-05-01,113.76,113.76
800607,2015-06-01,84.12,84.12
800607,2015-07-01,103.08,103.08
800607,2015-08-01,211.35,211.35
800607,2015-09-01,160.04,160.04
800607,2015-10-01,258.08,258.08
800607,2015-11-01,515.2,515.2
800607,2015-12-01,308.23,308.23
800607,2016-01-01,100.16,100.16
800607,2016-02-01,51.26,51.26
800607,2016-03-01,0.0,0.0
800607,2016-04-01,11.39,11.39
800607,2016-05-01,101.42,101.42
800607,2016-06-01,134.25,134.25
800607,2016-07-01,191.43,191.43
800607,2016-08-01,97.65,97.65
800607,2016-09-01,139.11,139.11
800607,2016-10-01,254.73,254.73
800607,2016-11-01,328.77,328.77
800607,2016-12-01,1094.76,1094.76
800607,2017-01-01,1073.72,1073.72
800607,2017-02-01,53.2,53.2
800607,2017-03-01,97.13,97.13
800607,2017-04-01,192.86,192.86
800607,2017-05-01,151.78,151.78
800607,2017-06-01,142.49,142.49
800607,2017-07-01,91.34,91.34
800607,2017-08-01,151.98,151.98
800607,2017-09-01,210.83,210.83
800607,2017-10-01,128.01,128.01
800607,2017-11-01,1061.69,1061.69
800607,2017-12-01,422.1,422.1
800607,2018-01-01,228.17,228.17
800607,2018-02-01,20.06,20.06
800607,2018-03-01,44.2,44.2
800607,2018-04-01,79.04,79.04
800607,2018-05-01,143.11,143.11
800607,2018-06-01,31.0,31.0
800610,2014-03-01,7.69,7.69
800610,2014-04-01,26.4,26.4
800610,2014-05-01,160.15,160.15
800610,2014-06-01,127.27,127.27
800610,2014-07-01,77.28,77.28
800610,2014-08-01,166.32,166.32
800610,2014-09-01,110.92,110.92
800610,2014-10-01,306.14,306.14
800610,2014-11-01,402.99,402.99
800610,2014-12-01,529.1,529.1
800610,2015-01-01,47.89,47.89
800610,2015-02-01,5.35,5.35
800610,2015-03-01,0.73,0.73
800610,2015-04-01,105.28,105.28
800610,2015-05-01,98.64,98.64
800610,2015-06-01,74.83,74.83
800610,2015-07-01,98.36,98.36
800610,2015-08-01,186.3,186.3
800610,2015-09-01,158.37,158.37
800610,2015-10-01,226.89,226.89
800610,2015-11-01,513.88,513.88
800610,2015-12-01,256.13,256.13
800610,2016-01-01,99.7,99.7
800610,2016-02-01,49.03,49.03
800610,2016-03-01,0.0,0.0
800610,2016-04-01,2.52,2.52
800610,2016-05-01,92.59,92.59
800610,2016-06-01,121.89,121.89
800610,2016-07-01,182.61,182.61
800610,2016-08-01,93.99,93.99
800610,2016-09-01,125.83,125.83
800610,2016-10-01,244.06,244.06
800610,2016-11-01,307.16,307.16
800610,2016-12-01,1036.53,1036.53
800610,2017-01-01,1020.95,1020.95
800610,2017-02-01,103.9,103.9
800610,2017-03-01,108.95,108.95
800610,2017-04-01,189.46,189.46
800610,2017-05-01,139.67,139.67
800610,2017-06-01,126.75,126.75
800610,2017-07-01,88.52,88.52
800610,2017-08-01,155.89,155.89
800610,2017-09-01,175.84,175.84
800610,2017-10-01,133.93,133.93
800610,2017-11-01,1077.13,1077.13
800610,2017-12-01,403.43,403.43
800610,2018-01-01,226.75,226.75
800610,2018-02-01,19.34,19.34
800610,2018-03-01,30.43,30.43
800610,2018-04-01,83.41,83.41
800610,2018-05-01,122.89,122.89
800610,2018-06-01,30.03,30.03
800611,2014-03-01,12.97,12.97
800611,2014-04-01,87.36,87.36
800611,2014-05-01,191.01,191.01
800611,2014-06-01,139.34,139.34
800611,2014-07-01,89.7,89.7
800611,2014-08-01,192.13,192.13
800611,2014-09-01,163.45,163.45
800611,2014-10-01,364.56,364.56
800611,2014-11-01,414.86,414.86
800611,2014-12-01,568.24,568.24
800611,2015-01-01,55.35,55.35
800611,2015-02-01,11.96,11.96
800611,2015-03-01,1.87,1.87
800611,2015-04-01,103.07,103.07
800611,2015-05-01,146.03,146.03
800611,2015-06-01,85.65,85.65
800611,2015-07-01,131.61,131.61
800611,2015-08-01,206.11,206.11
800611,2015-09-01,191.03,191.03
800611,2015-10-01,272.39,272.39
800611,2015-11-01,501.35,501.35
800611,2015-12-01,269.26,269.26
800611,2016-01-01,148.67,148.67
800611,2016-02-01,108.25,108.25
800611,2016-03-01,0.0,0.0
800611,2016-04-01,19.72,19.72
800611,2016-05-01,116.69,116.69
800611,2016-06-01,130.87,130.87
800611,2016-07-01,184.62,184.62
800611,2016-08-01,285.85,285.85
800611,2016-09-01,126.78,126.78
800611,2016-10-01,258.67,258.67
800611,2016-11-01,363.15,363.15
800611,2016-12-01,1106.65,1106.65
800611,2017-01-01,1000.65,1000.65
800611,2017-02-01,97.55,97.55
800611,2017-03-01,108.95,108.95
800611,2017-04-01,229.14,229.14
800611,2017-05-01,189.92,189.92
800611,2017-06-01,130.06,130.06
800611,2017-07-01,105.04,105.04
800611,2017-08-01,203.5,203.5
800611,2017-09-01,260.06,260.06
800611,2017-10-01,149.18,149.18
800611,2017-11-01,1085.93,1085.93
800611,2017-12-01,409.26,409.26
800611,2018-01-01,263.37,263.37
800611,2018-02-01,20.04,20.04
800611,2018-03-01,24.86,24.86
800611,2018-04-01,97.61,97.61
800611,2018-05-01,168.45,168.45
800611,2018-06-01,36.44,36.44
800612,2014-03-01,12.97,12.97
800612,2014-04-01,87.36,87.36
800612,2014-05-01,191.01,191.01
800612,2014-06-01,139.34,139.34
800612,2014-07-01,89.7,89.7
800612,2014-08-01,192.13,192.13
800612,2014-09-01,163.45,163.45
800612,2014-10-01,364.56,364.56
800612,2014-11-01,414.86,414.86
800612,2014-12-01,568.24,568.24
800612,2015-01-01,55.35,55.35
800612,2015-02-01,11.96,11.96
800612,2015-03-01,1.87,1.87
800612,2015-04-01,103.07,103.07
800612,2015-05-01,146.03,146.03
800612,2015-06-01,85.65,85.65
800612,2015-07-01,131.61,131.61
800612,2015-08-01,206.11,206.11
800612,2015-09-01,191.03,191.03
800612,2015-10-01,272.39,272.39
800612,2015-11-01,501.35,501.35
800612,2015-12-01,269.26,269.26
800612,2016-01-01,148.67,148.67
800612,2016-02-01,108.25,108.25
800612,2016-03-01,0.0,0.0
800612,2016-04-01,19.72,19.72
800612,2016-05-01,116.69,116.69
800612,2016-06-01,130.87,130.87
800612,2016-07-01,184.62,184.62
800612,2016-08-01,285.85,285.85
800612,2016-09-01,126.78,126.78
800612,2016-10-01,258.67,258.67
800612,2016-11-01,363.15,363.15
800612,2016-12-01,1106.65,1106.65
800612,2017-01-01,1000.65,1000.65
800612,2017-02-01,97.55,97.55
800612,2017-03-01,108.95,108.95
800612,2017-04-01,229.14,229.14
800612,2017-05-01,189.92,189.92
800612,2017-06-01,130.06,130.06
800612,2017-07-01,105.04,105.04
800612,2017-08-01,203.5,203.5
800612,2017-09-01,260.06,260.06
800612,2017-10-01,149.18,149.18
800612,2017-11-01,1085.93,1085.93
800612,2017-12-01,409.26,409.26
800612,2018-01-01,263.37,263.37
800612,2018-02-01,20.04,20.04
800612,2018-03-01,24.86,24.86
800612,2018-04-01,97.61,97.61
800612,2018-05-01,168.45,168.45
800612,2018-06-01,36.44,36.44
800613,2014-03-01,16.48,16.48
800613,2014-04-01,197.64,197.64
800613,2014-05-01,218.63,218.63
800613,2014-06-01,152.14,152.14
800613,2014-07-01,115.28,115.28
800613,2014-08-01,203.18,203.18
800613,2014-09-01,231.48,231.48
800613,2014-10-01,380.51,380.51
800613,2014-11-01,400.2,400.2
800613,2014-12-01,628.08,628.08
800613,2015-01-01,79.13,79.13
800613,2015-02-01,14.17,14.17
800613,2015-03-01,1.57,1.57
800613,2015-04-01,154.72,154.72
800613,2015-05-01,177.47,177.47
800613,2015-06-01,101.06,101.06
800613,2015-07-01,156.59,156.59
800613,2015-08-01,261.96,261.96
800613,2015-09-01,248.51,248.51
800613,2015-10-01,323.34,323.34
800613,2015-11-01,486.79,486.79
800613,2015-12-01,386.06,386.06
800613,2016-01-01,186.64,186.64
800613,2016-02-01,92.37,92.37
800613,2016-03-01,0.0,0.0
800613,2016-04-01,35.51,35.51
800613,2016-05-01,140.04,140.04
800613,2016-06-01,184.8,184.8
800613,2016-07-01,197.72,197.72
800613,2016-08-01,139.56,139.56
800613,2016-09-01,139.63,139.63
800613,2016-10-01,278.08,278.08
800613,2016-11-01,436.91,436.91
800613,2016-12-01,1087.63,1087.63
800613,2017-01-01,1041.4,1041.4
800613,2017-02-01,86.74,86.74
800613,2017-03-01,165.35,165.35
800613,2017-04-01,256.99,256.99
800613,2017-05-01,265.05,265.05
800613,2017-06-01,158.13,158.13
800613,2017-07-01,106.29,106.29
800613,2017-08-01,189.6,189.6
800613,2017-09-01,348.31,348.31
800613,2017-10-01,183.97,183.97
800613,2017-11-01,1010.6,1010.6
800613,2017-12-01,457.9,457.9
800613,2018-01-01,485.67,485.67
800613,2018-02-01,21.84,21.84
800613,2018-03-01,38.31,38.31
800613,2018-04-01,94.96,94.96
800613,2018-05-01,333.0,333.0
800613,2018-06-01,37.77,37.77
800701,2014-03-01,14.34,14.34
800701,2014-04-01,250.73,250.73
800701,2014-05-01,209.04,209.04
800701,2014-06-01,137.94,137.94
800701,2014-07-01,103.33,103.33
800701,2014-08-01,265.32,265.32
800701,2014-09-01,177.77,177.77
800701,2014-10-01,346.1,346.1
800701,2014-11-01,463.62,463.62
800701,2014-12-01,489.74,489.74
800701,2015-01-01,75.28,75.28
800701,2015-02-01,12.12,12.12
800701,2015-03-01,1.99,1.99
800701,2015-04-01,111.76,111.76
800701,2015-05-01,189.88,189.88
800701,2015-06-01,111.94,111.94
800701,2015-07-01,204.3,204.3
800701,2015-08-01,492.55,492.55
800701,2015-09-01,244.51,244.51
800701,2015-10-01,249.95,249.95
800701,2015-11-01,406.15,406.15
800701,2015-12-01,215.07,215.07
800701,2016-01-01,115.67,115.67
800701,2016-02-01,82.59,82.59
800701,2016-03-01,0.0,0.0
800701,2016-04-01,13.37,13.37
800701,2016-05-01,160.85,160.85
800701,2016-06-01,229.82,229.82
800701,2016-07-01,248.86,248.86
800701,2016-08-01,260.03,260.03
800701,2016-09-01,196.4,196.4
800701,2016-10-01,289.23,289.23
800701,2016-11-01,342.17,342.17
800701,2016-12-01,835.13,835.13
800701,2017-01-01,891.28,891.28
800701,2017-02-01,62.59,62.59
800701,2017-03-01,114.54,114.54
800701,2017-04-01,254.69,254.69
800701,2017-05-01,225.72,225.72
800701,2017-06-01,185.64,185.64
800701,2017-07-01,111.88,111.88
800701,2017-08-01,296.08,296.08
800701,2017-09-01,411.66,411.66
800701,2017-10-01,182.94,182.94
800701,2017-11-01,1045.81,1045.81
800701,2017-12-01,306.85,306.85
800701,2018-01-01,257.96,257.96
800701,2018-02-01,26.31,26.31
800701,2018-03-01,23.33,23.33
800701,2018-04-01,86.62,86.62
800701,2018-05-01,254.65,254.65
800701,2018-06-01,44.31,44.31
800702,2014-03-01,14.34,14.34
800702,2014-04-01,250.73,250.73
800702,2014-05-01,209.04,209.04
800702,2014-06-01,137.94,137.94
800702,2014-07-01,103.33,103.33
800702,2014-08-01,265.32,265.32
800702,2014-09-01,177.77,177.77
800702,2014-10-01,346.1,346.1
800702,2014-11-01,463.62,463.62
800702,2014-12-01,489.74,489.74
800702,2015-01-01,75.28,75.28
800702,2015-02-01,12.12,12.12
800702,2015-03-01,1.99,1.99
800702,2015-04-01,111.76,111.76
800702,2015-05-01,189.88,189.88
800702,2015-06-01,111.94,111.94
800702,2015-07-01,204.3,204.3
800702,2015-08-01,492.55,492.55
800702,2015-09-01,244.51,244.51
800702,2015-10-01,249.95,249.95
800702,2015-11-01,406.15,406.15
800702,2015-12-01,215.07,215.07
800702,2016-01-01,115.67,115.67
800702,2016-02-01,82.59,82.59
800702,2016-03-01,0.0,0.0
800702,2016-04-01,13.37,13.37
800702,2016-05-01,160.85,160.85
800702,2016-06-01,229.82,229.82
800702,2016-07-01,248.86,248.86
800702,2016-08-01,260.03,260.03
800702,2016-09-01,196.4,196.4
800702,2016-10-01,289.23,289.23
800702,2016-11-01,342.17,342.17
800702,2016-12-01,835.13,835.13
800702,2017-01-01,891.28,891.28
800702,2017-02-01,62.59,62.59
800702,2017-03-01,114.54,114.54
800702,2017-04-01,254.69,254.69
800702,2017-05-01,225.72,225.72
800702,2017-06-01,185.64,185.64
800702,2017-07-01,111.88,111.88
800702,2017-08-01,296.08,296.08
800702,2017-09-01,411.66,411.66
800702,2017-10-01,182.94,182.94
800702,2017-11-01,1045.81,1045.81
800702,2017-12-01,306.85,306.85
800702,2018-01-01,257.96,257.96
800702,2018-02-01,26.31,26.31
800702,2018-03-01,23.33,23.33
800702,2018-04-01,86.62,86.62
800702,2018-05-01,254.65,254.65
800702,2018-06-01,44.31,44.31
800703,2014-03-01,15.18,15.18
800703,2014-04-01,169.98,169.98
800703,2014-05-01,193.53,193.53
800703,2014-06-01,153.12,153.12
800703,2014-07-01,129.62,129.62
800703,2014-08-01,255.04,255.04
800703,2014-09-01,188.36,188.36
800703,2014-10-01,342.47,342.47
800703,2014-11-01,365.21,365.21
800703,2014-12-01,406.87,406.87
800703,2015-01-01,58.77,58.77
800703,2015-02-01,10.01,10.01
800703,2015-03-01,2.32,2.32
800703,2015-04-01,85.95,85.95
800703,2015-05-01,148.27,148.27
800703,2015-06-01,118.38,118.38
800703,2015-07-01,252.35,252.35
800703,2015-08-01,268.77,268.77
800703,2015-09-01,235.39,235.39
800703,2015-10-01,225.52,225.52
800703,2015-11-01,358.53,358.53
800703,2015-12-01,153.6,153.6
800703,2016-01-01,72.42,72.42
800703,2016-02-01,57.89,57.89
800703,2016-03-01,0.0,0.0
800703,2016-04-01,8.81,8.81
800703,2016-05-01,190.61,190.61
800703,2016-06-01,180.45,180.45
800703,2016-07-01,242.67,242.67
800703,2016-08-01,228.86,228.86
800703,2016-09-01,201.5,201.5
800703,2016-10-01,261.65,261.65
800703,2016-11-01,274.96,274.96
800703,2016-12-01,711.46,711.46
800703,2017-01-01,828.82,828.82
800703,2017-02-01,32.24,32.24
800703,2017-03-01,172.07,172.07
800703,2017-04-01,189.31,189.31
800703,2017-05-01,260.32,260.32
800703,2017-06-01,183.29,183.29
800703,2017-07-01,109.26,109.26
800703,2017-08-01,233.5,233.5
800703,2017-09-01,344.7,344.7
800703,2017-10-01,144.76,144.76
800703,2017-11-01,864.99,864.99
800703,2017-12-01,255.94,255.94
800703,2018-01-01,248.12,248.12
800703,2018-02-01,19.98,19.98
800703,2018-03-01,34.33,34.33
800703,2018-04-01,73.5,73.5
800703,2018-05-01,205.04,205.04
800703,2018-06-01,43.66,43.66
800704,2014-03-01,14.34,14.34
800704,2014-04-01,250.73,250.73
800704,2014-05-01,209.04,209.04
800704,2014-06-01,137.94,137.94
800704,2014-07-01,103.33,103.33
800704,2014-08-01,265.32,265.32
800704,2014-09-01,177.77,177.77
800704,2014-10-01,346.1,346.1
800704,2014-11-01,463.62,463.62
800704,2014-12-01,489.74,489.74
800704,2015-01-01,75.28,75.28
800704,2015-02-01,12.12,12.12
800704,2015-03-01,1.99,1.99
800704,2015-04-01,111.76,111.76
800704,2015-05-01,189.88,189.88
800704,2015-06-01,111.94,111.94
800704,2015-07-01,204.3,204.3
800704,2015-08-01,492.55,492.55
800704,2015-09-01,244.51,244.51
800704,2015-10-01,249.95,249.95
800704,2015-11-01,406.15,406.15
800704,2015-12-01,215.07,215.07
800704,2016-01-01,115.67,115.67
800704,2016-02-01,82.59,82.59
800704,2016-03-01,0.0,0.0
800704,2016-04-01,13.37,13.37
800704,2016-05-01,160.85,160.85
800704,2016-06-01,229.82,229.82
800704,2016-07-01,248.86,248.86
800704,2016-08-01,260.03,260.03
800704,2016-09-01,196.4,196.4
800704,2016-10-01,289.23,289.23
800704,2016-11-01,342.17,342.17
800704,2016-12-01,835.13,835.13
800704,2017-01-01,891.28,891.28
800704,2017-02-01,62.59,62.59
800704,2017-03-01,114.54,114.54
800704,2017-04-01,254.69,254.69
800704,2017-05-01,225.72,225.72
800704,2017-06-01,185.64,185.64
800704,2017-07-01,111.88,111.88
800704,2017-08-01,296.08,296.08
800704,2017-09-01,411.66,411.66
800704,2017-10-01,182.94,182.94
800704,2017-11-01,1045.81,1045.81
800704,2017-12-01,306.85,306.85
800704,2018-01-01,257.96,257.96
800704,2018-02-01,26.31,26.31
800704,2018-03-01,23.33,23.33
800704,2018-04-01,86.62,86.62
800704,2018-05-01,254.65,254.65
800704,2018-06-01,44.31,44.31
800705,2014-03-01,16.98,16.98
800705,2014-04-01,174.21,174.21
800705,2014-05-01,319.12,319.12
800705,2014-06-01,158.46,158.46
800705,2014-07-01,119.3,119.3
800705,2014-08-01,236.53,236.53
800705,2014-09-01,203.96,203.96
800705,2014-10-01,323.74,323.74
800705,2014-11-01,345.81,345.81
800705,2014-12-01,368.71,368.71
800705,2015-01-01,48.23,48.23
800705,2015-02-01,8.23,8.23
800705,2015-03-01,3.77,3.77
800705,2015-04-01,84.88,84.88
800705,2015-05-01,164.28,164.28
800705,2015-06-01,130.42,130.42
800705,2015-07-01,245.14,245.14
800705,2015-08-01,315.82,315.82
800705,2015-09-01,274.79,274.79
800705,2015-10-01,209.23,209.23
800705,2015-11-01,320.78,320.78
